question_title,question_detail,question_time,question_follower_num,ans,ans_time,ans_upvote_num,ans_collect_num,ans_comment_num,author_follower_num,author_followee_num,author_upvote_num,author_thank_num,author_answer_num,author_question_num,author_post_num,author_name
天蝎座的人的弱點是什麼？,,1358177871,1236,做高等數學以及編程序時會很累,1463321407,2,0,2,16,113,149,31,45,0,0,Zi Xiao lv
天蝎座的人的弱點是什麼？,,1358177871,1236,弱點是吧 <br>喜歡撒謊 被別人戳穿也罷別人看穿了自己感覺到也罷 都惱羞成怒 進而意淫一些很讓人毛骨悚然的報複。<br>沒有真正的朋友 天蝎會很認真的交心會很認真的理解別人很霸道的對朋友好及其護短 符合所有好朋友的條件 但是對別人太好 真的換不來真正的朋友。<br>好色 太好色了 無論自己的另一半顏值多高條件多好能力多優秀 碰到新鮮的對象 無論男女老少都會撲上去調情曖昧合適的就拖上床。<br>虛榮拜金 註重物質享受 天蝎座是最會寵溺自己的一個星座 寧負天下人 不教天下人負我。<br>嘴賤算不算？太毒舌了 陰狠刁鑽損人利己。<br><br>其實嘴賤人也挺賤的。（並不指全部天蝎，根據自身及身邊天蝎座朋友的行為分析得來所答）,1454672928,2,1,0,1,71,3,2,8,1,0,海洛天蝎
天蝎座的人的弱點是什麼？,,1358177871,1236,我是24號出生的蝎子。記得第一次知道自己的星座是小學二三年級，翻開星座書查到這個星座的時候嚇哭了。<br>現在想起來還心有餘悸。原因是太準。<br>個人弱點有三：<br>1. 欲望太強：性欲占有欲控制欲七情六欲欲罷不能。。。<br>2. 欲望太強但是剋制不住。<br>3. 欲望太強，並且越剋制越強。<br>我嘗試過各種方法剋制，但剋制了一段時間就必然複發。試過看道家經典讓自己超脫，試過看情感專欄讓自己適應。<br>當然其實我不太願意相信星座分析什麼的。之前想過一套理論，因為小時候看星座分析，然後覺得很好奇，於是潛意識里會註意裡面說到的各種人格特質，這使得人會漸漸養成這些特質，然後星座就準了。<br>準不准沒用，自己弱，能怪誰。,1453872999,2,1,2,2,2,5,1,4,0,0,往這兒逃
天蝎座的人的弱點是什麼？,,1358177871,1236,親爹和最好的朋友天蠍。其實大水瓶和天蠍蠻合的。<br>弱點是家人吧。真心特別護短。反正只要有關於家人的事情天蠍都會特別在意，自己再辛苦都一定會讓家人好，生活上情感上各方面，默默付出不求回報。,1439662406,2,1,4,688,14,3819,762,299,4,0,JessicaMak
天蝎座的人的弱點是什麼？,,1358177871,1236,1、自尊心太強，最討厭別人看不起自己（自己會以百倍千倍看不起他，並且努力的超越他）；<br>2、嫉妒心強，友情，愛情<br>3、真愛很難走進她的心<br>4、太過情緒化<br>5、有點完美主義<br>6、神秘,1434304487,2,1,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,記憶力太好。。。。,1425067659,2,0,1,48,72,68,23,15,0,0,Kelly
天蝎座的人的弱點是什麼？,,1358177871,1236,討厭背叛和欺騙...,1423897096,2,0,0,113,480,262,65,161,4,0,renee
天蝎座的人的弱點是什麼？,,1358177871,1236,我見過很多天天研究星座的天蝎座“同類”，我都快笑死了，看多了星座書，走火入魔了。他們總認為自己擁有強大的力量，致富的頭腦，幻想一夜暴富，卻不腳踏實地的幹事，然後報怨命運的不公。他們我總是認為自己很神秘，別人都不懂他，其實別人根本就不需要知道他們的存在。別人都不懂他天天強調自己有多麼可怕，得罪自己將遭到強大的報複，結果不過是說說而已。然後逃到星座的虛擬的世界里滿足自己脆弱的征服欲。這是強者？這是阿Q好麽？,1475752104,2,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,想征服天蝎所有的事情都可以基於蝎子【不受虐，不痛快】這一個原則。,1420374429,2,1,2,465,66,2401,617,14,2,0,娜娜
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎座最大的弱點：<br>幾億個性不同的人，因為這三個字被人扣帽子，還被提出「天蝎座的人的弱點是什麼」這種問題。,1409697934,14,1,1,1266,1000,5038,1004,82,9,10,方仁野
天蝎座的人的弱點是什麼？,,1358177871,1236,抖他隱私，當眾戳穿他，背叛。就這仨,1398688013,2,0,5,45,91,295,54,111,4,0,楊果果
天蝎座的人的弱點是什麼？,,1358177871,1236,感情，一段失敗的感情,1420365429,1,0,1,280,2935,1349,296,653,13,0,Berry Luo
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎座的人很難融進圈子,1482574647,1,0,1,2,6,1,0,1,0,0,jaslin
天蝎座的人的弱點是什麼？,,1358177871,1236,長情，喜歡一個人20年,1482079774,1,0,0,18,2,30,21,54,3,0,小蒽
天蝎座的人的弱點是什麼？,,1358177871,1236,會發現很多別人註意不到的細節，感受到別人感受不到的氣氛，然而卻發現並沒有人作傾訴對象。<br>這是弱點？,1479122592,1,0,0,3,12,2,0,3,0,0,零寶
天蝎座的人的弱點是什麼？,,1358177871,1236,做什麼事都要考慮一下後果，下一步可能發生什麼，下下一步可能發生什麼，我到底能不能掌控這些事情的發展態勢？<br><br><br>卧槽，真特麽心累,1474341145,1,0,1,2,38,1,0,2,0,0,須臾之
天蝎座的人的弱點是什麼？,,1358177871,1236,容易鑽牛角尖，走極端，要麼愛到-10cm，要麼老死不相見。,1470127247,1,0,0,2,6,9,1,21,1,0,劉啊安
天蝎座的人的弱點是什麼？,,1358177871,1236,太討厭天蝎座在感情上的多疑了，看著前任的微博，朋友圈，只要有點異樣就亂七八糟的想………（崩潰中）<br>她是不是不想理我…………<br>她現在是不是出去了……<br>她到底和誰出去……<br>她是不是有別的人在追………<br>她是不是跟別人一起了…………<br><br>到這個時候完全就處於即將崩潰狀態………<br>真是瘋了………,1469358800,1,0,3,13,11,35,14,23,1,2,林貓
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎座對她愛的人不管怎麼樣都是妥協<br>但是說不愛就不愛了，絕情起來根本不是人啊。,1468745379,1,0,1,1,0,2,2,2,0,0,遲薇
天蝎座的人的弱點是什麼？,,1358177871,1236,你願意為ta犧牲的比ta願意為你犧牲的要多，甚至很多。這是讓ta感情上向你投降。<br>或者你能做到的比他想做到的還要多。這是讓他能力上向你屈服。,1468680529,1,0,0,18,0,130,75,112,1,3,斯成
天蝎座的人的弱點是什麼？,,1358177871,1236,三分鐘熱度。,1465586800,1,0,0,3,3,17,4,12,0,0,zg1yi
天蝎座的人的弱點是什麼？,,1358177871,1236,最後不相信自己是天蝎,1462258332,1,0,0,2,6,1,0,11,1,0,球瞎腳
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎座的弱點與其它星座相同！天蝎座的弱點與其它星座相同！天蝎座的弱點與其它星座相同！天蝎座的弱點與其它星座相同！,1460202744,1,0,0,43,112,33,8,60,4,0,於良
天蝎座的人的弱點是什麼？,,1358177871,1236,太忠於直覺~有時思維混亂~本人小蝎子一個,1382939231,1,0,0,5,15,8,0,10,1,0,Sara Yeung
天蝎座的人的弱點是什麼？,,1358177871,1236,…知乎越來越像qq空間了…,1455935233,1,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,作為一個會暴露自己弱點的蝎子 咳<br>至少我是只有在愛人面前才有依賴<br>其他人也會在意 但始終在內心深處覺得我們是獨立的<br>包括父母,1454476925,1,0,0,1,27,2,0,6,0,0,陽光在旅行
天蝎座的人的弱點是什麼？,,1358177871,1236,敏感吧  難道不是嗎,1443246975,1,0,0,27,39,27,9,18,0,0,擺渡人
天蝎座的人的弱點是什麼？,,1358177871,1236,性欲太強 占有欲 控制欲 <br>虐！<br>就是喜歡作死！<br>沒有弱點！<br>最大的弱點就是我居然不知道自己有弱點？！,1442299279,1,1,0,5,65,52,9,74,6,0,張帥
天蝎座的人的弱點是什麼？,,1358177871,1236,過早的成熟，好似能洞察一切，也沒卵用，內心敏感多疑，小心機，大盤算，遇到高手和愛情，一切都惘然,1437463033,1,0,0,94,893,146,54,77,6,0,劉玲玲
天蝎座的人的弱點是什麼？,,1358177871,1236,很容易吃醋，情緒變化很快，一般非天蝎座接受起來是有難度的。另外，天蝎善於理性思維，但是對於感情問題，感性多餘理性，所以經常把自己陷於兩難的境地，自我糾結。內心的感情遠遠多於外在的表達，長此以往會對身體造成損傷，恢復的時間也會比較久，這大概是人們對於蝎子深情又專一的褒獎。在蝎子的世界中，只有好人和壞人，愛人和陌生人，所以分手後不要責怪蝎子絕情，其實他‖她心裡比你要難受的多，只是沒有讓你看到，蝎子有他她自己的堅持，無論多麼愛對方，都不會一直為了愛人妥協自我，因為這些東西對蝎子來說是非常非常重要的，有點像武士精神。希望大家能理解尊重每一個你愛或者不愛的蝎子。,1433531369,1,3,1,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,我現在相信天蝎記仇報複心重了。只是蝎子的報複是不計成本不計代價不計結果，甚至兩敗俱傷，而且殺敵八百自損一千，往往傷的最重的還是自己。,1429773329,1,1,0,2,9,13,7,11,2,0,安芒
天蝎座的人的弱點是什麼？,,1358177871,1236,喜歡的人,1437979055,1,0,0,20,145,18,8,25,1,0,田老心
天蝎座的人的弱點是什麼？,,1358177871,1236,自我糾結！,1365521483,1,0,2,15,146,16,8,34,2,0,殳帛
天蝎座的人的弱點是什麼？,,1358177871,1236,自卑，自傲，敏感多疑，腦洞特大，嫉妒心強，小心眼，占有欲特別強，特別強，特別強。,1436142288,1,0,2,236,0,4677,609,201,3,0,一礁
天蝎座的人的弱點是什麼？,,1358177871,1236,疑心敏感占有欲記仇心軟嘴硬自虐愛不說出口,1431330038,1,1,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,只要你把TA當空氣，TA就拿你沒辦法。——對所有人都適用吧,1420702910,1,0,1,6,139,114,38,6,4,0,黑羽
天蝎座的人的弱點是什麼？,,1358177871,1236,勾起他好奇心就是不告訴他,1420466113,1,1,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,已舉報,1420404255,1,0,0,11,23,191,26,70,1,0,鬱逢君
天蝎座的人的弱點是什麼？,,1358177871,1236,老婆把錢都攢著等雙十一了，不給買生日禮物。,1418981034,0,0,1,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,80後相信這些。,1418979224,0,0,0,3,9,2,2,24,2,0,剛哥
天蝎座的人的弱點是什麼？,,1358177871,1236,作為天蝎，我來告訴你們天蝎最大的弱點...<br><br>心臟/大腦/肝/腎/各大動脈等......<br><br>好吧重點是，天蝎座才不相信什麼星座呢。,1418961061,0,0,3,177,117,48,27,34,7,0,楊峰
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎是一種食物吧。。。食物怎麼會有弱點？,1418901155,0,0,0,887,252,889,298,199,57,0,祁司亮
天蝎座的人的弱點是什麼？,,1358177871,1236,弱點就是在意的人，喜歡的人，愛的人，信任的人，天蝎男會毫無保留得給你~,1417859158,0,0,0,158,224,461,134,52,13,0,檸萌
天蝎座的人的弱點是什麼？,,1358177871,1236,經常因為玻璃心多次懷疑自己是不是天蝎座,1483073007,0,0,0,0,14,1,2,11,1,0,阿範
天蝎座的人的弱點是什麼？,,1358177871,1236,射手座表示被騙得團團轉,1482944012,0,0,0,0,1,1,0,19,2,0,魯西西
天蝎座的人的弱點是什麼？,,1358177871,1236,我，天蝎，大家說的都對，是個無害的人。比如上學時和最強勢的女生是閨蜜，但是從來不參與她對別人的欺凌，反而和被欺負的人關係和諧，雖然我倆形影不離，但是也和她最煩的女生關係密切。工作後戰戰兢兢地度過了人生的初次踏入社會，但是很快適應，和同事有距離不愛搭理人，工作認真，不計較小事兒，喜歡默默，不愛說廢話，有清高的情緒，長相不差。高中同學聚會，80%的男生共同為我祝酒一杯，說我是他們都喜歡的人，女生大聲起哄，羞得我跑了，再沒參加過聚會。,1482719693,0,0,0,0,0,0,0,1,0,0,嘉木
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎沒有弱點。,1482677721,0,0,0,1,3,0,0,1,2,0,小奶瓶
天蝎座的人的弱點是什麼？,,1358177871,1236,"情 是最大的弱點了<br>親情友情愛情都弱<br><img data-rawwidth=""639"" data-rawheight=""639"" src=""https://pic3.zhimg.com/50/v2-cf31eced14ebe1e1b3797d97ee275866_b.jpg"" class=""origin_image zh-lightbox-thumb"" width=""639"" data-original=""https://pic3.zhimg.com/50/v2-cf31eced14ebe1e1b3797d97ee275866_r.jpg"">",1482474719,0,0,0,2,2,5,2,68,0,0,傾半世陽光
天蝎座的人的弱點是什麼？,,1358177871,1236,硬氣起來沒有弱點，不會再多管別人的事<br>還有，容易心動,1482407476,0,0,0,1,8,4,1,15,0,0,小趙醫生
天蝎座的人的弱點是什麼？,,1358177871,1236,如果我喜歡過的女孩子要結婚了，我可是是會一個個婚禮搶起來的。,1482344220,0,0,2,144,55,1613,362,67,5,0,李大仁
天蝎座的人的弱點是什麼？,,1358177871,1236,情深算嗎,1482070222,0,0,0,5,59,70,9,45,0,0,禪妒
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎飄過。。<br>弱點？世界不夠美好的話會受傷的<br>所以最好不要遇到人渣,1481973228,0,0,0,2,0,2,0,4,0,0,歐陽峰
天蝎座的人的弱點是什麼？,,1358177871,1236,老公天蝎座，強答！<br><br>1.口是心非<br>就是喜歡你，偏偏不說；做錯了，打死不招。。。<br>2.害羞<br>不喜歡直接用語言表達情感，有時問到也很難開口。。。（讓你說那三個字就那麼難嗎？！）<br>對喜歡的人也不敢直視，或者下定決心表白很難。<br>這裡建議獲得天蝎表白的人們都好好珍惜吧，真的是下了極大的決心才這樣做的呢！<br><br>3.內心戲重<br>舉個例子，今天你忙了一天，沒有理他，他會因為這個事情糾結，情感路線可能是這樣的：為什麼不理我？她是不是在忙？為什麼不接電話？忙什麼呢？為什麼有時間發朋友圈卻不理我？啊啊啊要崩潰了！我再也不理她了...要不要打個電話問問？她是不是沒有我那麼在乎她？<br>...你中間可能是因為工作需要發了個朋友圈...<br>等你有時間找他了，他會以特有的方式“復仇”，內心強大如我，基本都忽略掉嚕～<br>好吧，這個特點如果不是很耽誤事的話，還是蠻可愛的。<br><br>4.占有欲強<br>“我的女人我的女人我的女人！”<br>“我的地盤我的地盤我的地盤！”<br>以上這種，稍微感到被侵犯了就會怒火衝天，伺機報複。。。<br>這裡作為愛天蝎的另一半，建議好好安撫哦～都是情緒上的問題，哄一哄就好嚕～<br><br>以上的部分特點感覺也很適用於天蝎座的姑娘哦～,1481607290,0,0,0,42,13,76,53,6,1,0,Kiko
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎挺好的，就是不許別人說他們不好。做人總要有缺點的啊，說句我錯了有那麼難麽？,1480935775,0,0,0,11,24,79,19,78,3,0,出岫
天蝎座的人的弱點是什麼？,,1358177871,1236,超出預期承受範圍的一切事物都會讓天蝎炸毛，憤怒，崩潰。,1480829893,0,0,0,1,31,8,4,9,0,0,少女你四不四撒
天蝎座的人的弱點是什麼？,,1358177871,1236,"<img data-rawwidth=""750"" data-rawheight=""324"" src=""https://pic4.zhimg.com/50/v2-77fb9d4ee4fe3e2395e3ddd66b1a0613_b.jpg"" class=""origin_image zh-lightbox-thumb"" width=""750"" data-original=""https://pic4.zhimg.com/50/v2-77fb9d4ee4fe3e2395e3ddd66b1a0613_r.jpg"">",1480385779,0,0,0,76,11,255,43,37,0,0,好麗友派
天蝎座的人的弱點是什麼？,,1358177871,1236,太愛面子,1480232267,0,0,0,15,0,21,31,8,1,0,毛毛的可愛主人
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎座最大的弱點，就是不安和猜疑。<br>這是在感情生活中，對伴侶對自己傷害最大的。,1478056426,0,0,0,0,0,0,0,9,1,0,慕容與康橋
天蝎座的人的弱點是什麼？,,1358177871,1236,遇到愛情，智商為零， ,1477756983,0,0,0,10,9,0,0,8,0,0,佳兒
天蝎座的人的弱點是什麼？,,1358177871,1236,我的弱點是她,1477675421,0,0,0,0,0,1,0,3,0,0,薛之謙
天蝎座的人的弱點是什麼？,,1358177871,1236,她可能不會做optimisation and control example sheet 1,1477242955,0,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,作為天蝎的個人感受：因為缺乏安全感而變得格外獨立和孤獨,1475997405,0,0,0,2,8,0,0,1,0,0,誰誰誰
天蝎座的人的弱點是什麼？,,1358177871,1236,我男票天蝎， 我是來記筆記的..,1475993541,0,0,0,0,4,0,0,3,3,0,蔡小俊
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎的弱點？那全是對你的在乎…<br>蝎子愛著你 才會把她所有的弱點暴露出來,1475735788,0,0,0,0,2,2,0,5,3,0,喵了個咪
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎多半寂寞,1475638714,0,0,0,0,0,0,0,1,0,0,江想容
天蝎座的人的弱點是什麼？,,1358177871,1236,心軟。<br>情商低。<br>都他媽硬傷。,1475580325,0,0,0,27,14,6,2,15,4,2,於小啦
天蝎座的人的弱點是什麼？,,1358177871,1236,耐不住寂寞,1474902478,0,0,0,0,0,0,0,4,2,0,丶焰耀奏鳴曲Vas1l1
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎座極度敏感，這種敏感有兩類，一種是智者，一種是瘋子。,1474158256,0,0,0,0,0,0,1,4,0,1,偏執
天蝎座的人的弱點是什麼？,,1358177871,1236,弱點就是喜歡的人。<br>都說喜歡一個人有了鎧甲也有了軟肋，鎧甲不知道（可能自己本來就有），但軟肋很軟。,1473173231,0,0,0,4,18,20,9,18,4,0,臧你弟
天蝎座的人的弱點是什麼？,,1358177871,1236,通過星座來定義自己,1473135822,0,0,0,4,151,6,1,6,1,0,loto
天蝎座的人的弱點是什麼？,,1358177871,1236,睡覺：不能側躺，平躺還要檢查，是不是把鉤子壓在身下了，蟄自己一下可麻煩了。<br>夢游：所謂天蝎，夜裡夢游也飄飄浮浮，醒了，在埃菲爾鐵塔上，下不來啊。<br>飲食：生吃昆蟲，美美的蛋白質。,1473052784,0,0,0,7,1,129,20,56,4,0,更舟
天蝎座的人的弱點是什麼？,,1358177871,1236,敏感，孤獨，占有欲，控制欲，執著，報複，寧缺勿濫。。。。,1472786376,0,0,0,0,0,0,0,1,0,0,li11
天蝎座的人的弱點是什麼？,,1358177871,1236,忘了誰說過的，每天活在愛恨情仇里。思緒大起大落，一念成佛，一念成魔。,1472289512,0,0,0,23,243,63,25,44,2,0,落花
天蝎座的人的弱點是什麼？,,1358177871,1236,應該架不住一腳,1472002240,0,0,0,0,1,0,0,1,0,0,creazy-Lin
天蝎座的人的弱點是什麼？,,1358177871,1236,冷暴力是真的？,1471535602,0,0,0,0,0,0,0,2,0,0,譚譚譚
天蝎座的人的弱點是什麼？,,1358177871,1236,似乎沒有弱點,1470654429,0,0,0,10,47,107,14,133,0,0,m312
天蝎座的人的弱點是什麼？,,1358177871,1236,情感動物，只有感情能傷害天蝎座,1470498995,0,0,0,2,25,5,1,7,12,0,monica
天蝎座的人的弱點是什麼？,,1358177871,1236,占！有！欲！,1470044248,0,0,0,0,0,0,0,4,0,0,Zumi
天蝎座的人的弱點是什麼？,,1358177871,1236,敢愛敢恨是假的 拿不起放不下是真的 常常覺得自己很缺愛 沒安全感 自愈能力過強  感覺心裡裝了一片海  對於在乎的人會占有欲強 ,1469895274,0,0,0,0,0,6,1,4,0,0,ba俐子by
天蝎座的人的弱點是什麼？,,1358177871,1236,本人天蝎，不信星座，唯一弱點是一個人。,1469840175,0,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,人天生的一半，後天的一半如此而已,1469692161,0,0,0,1,6,3,8,16,4,0,多層次
天蝎座的人的弱點是什麼？,,1358177871,1236, 我已經被天蝎記仇折磨瘋了  什麼仇都記  包括很久以前你的一句別說了打住 （微笑）,1469654665,0,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,真的對你動心了，你就成了他的弱點,1469374214,0,1,0,0,0,0,1,2,0,0,蘇蘇蘇蘇蘇
天蝎座的人的弱點是什麼？,,1358177871,1236,護短，愛你的時候你是全世界，不愛你了你連屎都不如,1469338604,0,0,10,7,11,0,4,6,1,0,吳魚丁
天蝎座的人的弱點是什麼？,,1358177871,1236,是要是個人都會有弱點，和星座沒關！,1468547371,0,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,對自己太狠 某些事 某些時候~,1467860250,0,0,0,1,10,0,0,1,0,0,雪晃
天蝎座的人的弱點是什麼？,,1358177871,1236,懶,1467302444,0,0,0,4,2,15,17,86,0,0,Jean Lui
天蝎座的人的弱點是什麼？,,1358177871,1236,很清楚自己的弱點，你再問你就要被滅口了,1466888627,0,0,0,4,18,12,0,6,1,0,蘇權維
天蝎座的人的弱點是什麼？,,1358177871,1236,作為天蝎男一枚，追過一處女女7年，7年後對於7年前之事一無所記，如今內心一無所有。總之，至少天蝎男的痛點和興奮點都是愛情，掌握天蝎男，，，，，，先成為他愛的女人吧，任何男人都無法征服一個天蝎男。,1466718953,0,0,0,1,13,0,1,3,1,0,阪上智代
天蝎座的人的弱點是什麼？,,1358177871,1236,外人眼中天蝎是金剛不壞刀槍不入之身，其實內心敏感多疑自卑到極點,1466594626,0,0,0,0,3,0,0,3,0,0,Missyu
天蝎座的人的弱點是什麼？,,1358177871,1236,1情商低下<br>2占有欲不是強，而是強到變態<br>3什麼都想掌控，可其實連自己基本生活都沒有掌控<br>4自戀到自負<br>5腦袋扛肩膀上其實是管吃飯的<br>6粘人到不分場合不分時間<br>7珍愛生命遠離一切天蝎座,1466476505,0,1,0,0,4,6,4,49,0,0,魅力無邊孟小豆
天蝎座的人的弱點是什麼？,,1358177871,1236,在真的放在心上的面前，渾身弱點，所以天蝎最怕背叛。,1465950221,0,0,0,0,1,2,3,5,0,0,曾是少年
天蝎座的人的弱點是什麼？,,1358177871,1236,情 ,1465911913,0,0,0,9,221,27,7,38,0,1,立羽
天蝎座的人的弱點是什麼？,,1358177871,1236,太情緒化,1465870056,0,0,0,2,22,0,0,2,1,0,蔥蔥
天蝎座的人的弱點是什麼？,,1358177871,1236,善妒,1464976406,0,0,0,0,36,1,0,13,2,0,林濤
天蝎座的人的弱點是什麼？,,1358177871,1236,不呼吸一定會死,1464886266,0,0,0,0,1,10,8,11,0,0,Linsss2
天蝎座的人的弱點是什麼？,,1358177871,1236,看帖的多數是天蝎(๑•̀ω•́๑),1463282468,0,0,0,0,0,0,0,1,0,0,Wuli傑傑
天蝎座的人的弱點是什麼？,,1358177871,1236,不邀自來。感情，是最大弱點。不過你要是拿這個弱點折磨他，他很可能會放棄你。,1462796558,0,0,0,3,8,39,11,47,4,0,傲嬌也是一種病i
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎座的第一天就是我的生意，我來說說吧，天蝎座最大的弱點就是多疑，沒辦法，天生的。,1462505561,0,0,0,1,40,1,1,4,1,0,燦爛的像風兒
天蝎座的人的弱點是什麼？,,1358177871,1236,愛。,1460959920,0,0,0,0,0,0,0,1,0,0,hxy
天蝎座的人的弱點是什麼？,,1358177871,1236,經常把話說絕瞭然後後悔，後悔了也不想表現出來、自己忍著，別人來認錯了又繼續高冷、繼續裝逼。  我就是這樣,1460901597,0,0,0,3,16,18,4,16,1,0,沒有夢想的鹹魚
天蝎座的人的弱點是什麼？,,1358177871,1236,如果他愛你，渾身都是弱點,1460825794,0,0,0,17,20,76,17,84,8,0,桃咪
天蝎座的人的弱點是什麼？,,1358177871,1236,感情上蝎子會弱些吧，男票蝎子，他最怕的就是我生氣起來不理他，會各種粘上來，他生氣了他不理我我也不理他的話也會粘過來，自戀，喜歡別個討好他對他撒嬌，也有點受虐傾向,1460268901,0,0,0,1,1,5,0,2,0,0,莫若舊書
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎呀，說出來根本說不清，內心很複雜的吧，感覺所有事只要帶個情字，那就一定會很重要，一不小心要了命怎麼辦？,1460075439,0,0,0,1,43,1,0,10,2,0,Regan Hua
天蝎座的人的弱點是什麼？,,1358177871,1236,他的真愛。,1459619893,0,0,0,0,1,2,2,10,0,0,亂世紅塵
天蝎座的人的弱點是什麼？,,1358177871,1236,做事隨意，往往無果而終，腦袋有些衝動，自尊心特別強，處事絕對，容易一棒子打死。以上來自一個天蠍男的自我剖析。,1459486907,0,0,0,0,0,2,1,7,0,0,崔永博
天蝎座的人的弱點是什麼？,,1358177871,1236,天蝎座的人弱點很多，其中比較典型的是架不住大炮轟。<br><br><br><br><br><br><br><br><br>抄襲前答主િ ી,1458865787,0,0,0,2,141,2,0,14,1,0,Sylain
天蝎座的人的弱點是什麼？,,1358177871,1236,特別瞭解天蝎座的小伙伴~主要身邊天蝎座的人很多<br>天蝎座的性格呢腹黑<br>做事決絕~有主見~很聰明~<br>喜歡一個人的時候表現的毫無在意<br>但是在一起之後希望可以只屬於他自己一個人<br>比起獅子座的占有欲應該更強<br>對他不好他會記住<br>並且會以牙還牙~<br>很執著，<br>對待工作很認證<br>有自己的手段和方法！<br>缺點的話~天蝎座應該比較多~可以私信我瞭解多一些！,1458375906,0,0,0,20,1,9,4,7,1,0,田小冉
天蝎座的人的弱點是什麼？,,1358177871,1236,極端！愛憎分明！無法容忍背叛,1457673081,0,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,我為啥要說自己的弱點？,1457331996,0,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,善妒。,1456504181,0,0,0,0,12,4,1,10,0,0,應悔城
天蝎座的人的弱點是什麼？,,1358177871,1236,背叛  拋棄真的不能忍,1456292123,0,0,0,2,26,11,3,5,1,0,惦記
天蝎座的人的弱點是什麼？,,1358177871,1236,首先我想對提問者說一句<br>關你屁事，！！！！！！不好意思啊我爆粗口了<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。<br>。下麵是正文。(⊙_⊙)我想天蝎應該就是愛一個人的時候那個人就是他的弱點了，但真的我願你好即使最後我們不在一起但請你千萬千萬不要欺騙我如果你不喜歡我我希望你儘快和我說。別讓我難過。別讓我像個傻逼似的好像非你不可，這一路不是沒你不行，而是有你更好。所以弱點也有害怕別人背叛怕不被別人重視。天蝎真的超喜歡被別人重視的感覺！！！！！！！！！！,1456239635,0,0,0,,,,,,,,匿名用戶
天蝎座的人的弱點是什麼？,,1358177871,1236,自尊心強  重感情 拿得起放不下 缺乏安全感  對熟的人很瘋 對不熟的人高冷的要死 占有欲強,1455883953,0,0,0,0,96,0,0,4,10,0,穀雨
天蝎座的人的弱點是什麼？,,1358177871,1236,智商高點的天蝎即使他有弱點都藏的好好的,1455867343,0,0,0,2,17,32,5,25,1,0,黃西樂
